user_id,signup_date,test_date,browser,test,pages_visited
4566488,2015-05-15,2015-08-26,Firefox,0,5
4566605,2015-05-15,2015-08-19,Firefox,1,4
4566720,2015-05-15,2015-08-04,Chrome,0,7
4566776,2015-05-15,2015-08-06,Firefox,0,5
4566819,2015-05-15,2015-08-27,Chrome,0,6
4566897,2015-05-15,2015-08-18,Chrome,0,9
4566995,2015-05-15,2015-08-21,Safari,1,5
4567019,2015-05-15,2015-08-20,Firefox,1,5
4567096,2015-05-15,2015-08-28,Firefox,0,10
4567150,2015-05-15,2015-08-31,Chrome,0,7
4567353,2015-05-15,2015-08-13,Chrome,0,2
4567463,2015-05-15,2015-08-17,IE,0,6
4567468,2015-05-15,2015-08-05,Chrome,1,7
4567556,2015-05-15,2015-08-20,Firefox,1,6
4567817,2015-05-15,2015-08-21,Firefox,0,1
4567824,2015-05-15,2015-08-25,IE,1,5
4567933,2015-05-15,2015-08-16,Chrome,1,5
4567988,2015-05-15,2015-08-31,Chrome,0,7
4568062,2015-05-15,2015-08-05,Safari,0,1
4568083,2015-05-15,2015-08-02,IE,0,1
4568373,2015-05-15,2015-08-19,Chrome,1,5
4568413,2015-05-15,2015-08-18,Safari,1,5
4568429,2015-05-15,2015-08-06,Chrome,1,6
4568499,2015-05-15,2015-08-16,Chrome,0,10
4568637,2015-05-15,2015-08-12,Chrome,0,5
4568852,2015-05-15,2015-08-22,Chrome,0,3
4568961,2015-05-15,2015-08-21,Firefox,0,1
4569009,2015-05-15,2015-08-15,IE,1,3
4569014,2015-05-15,2015-08-16,Chrome,0,4
4569144,2015-05-15,2015-08-06,Firefox,1,4
4569204,2015-05-15,2015-08-18,Safari,1,7
4569231,2015-05-15,2015-08-17,IE,0,6
4569311,2015-05-15,2015-08-28,IE,1,2
4569407,2015-05-15,2015-08-22,Firefox,0,6
4569421,2015-05-15,2015-08-19,Safari,1,3
4569433,2015-05-15,2015-08-13,Chrome,1,3
4569528,2015-05-15,2015-08-29,Firefox,0,1
4569558,2015-05-15,2015-08-07,Chrome,0,6
4569639,2015-05-15,2015-08-04,IE,1,5
4569750,2015-05-15,2015-08-05,Chrome,1,2
4569802,2015-05-15,2015-08-28,Chrome,0,2
4569813,2015-05-15,2015-08-22,Firefox,0,2
4569890,2015-05-15,2015-08-31,Safari,1,3
4569931,2015-05-15,2015-08-13,Chrome,1,2
4569987,2015-05-15,2015-08-19,IE,0,1
4570368,2015-05-15,2015-08-23,Chrome,1,3
4570491,2015-05-15,2015-08-18,Chrome,0,5
4570555,2015-05-15,2015-08-11,Firefox,1,7
4570939,2015-05-15,2015-08-12,Safari,0,7
4570962,2015-05-15,2015-08-04,Chrome,1,5
4570968,2015-05-15,2015-08-12,Chrome,0,7
4571034,2015-05-15,2015-08-29,Chrome,0,1
4571403,2015-05-15,2015-08-26,IE,0,1
4571601,2015-05-15,2015-08-07,Safari,1,3
4571619,2015-05-15,2015-08-25,IE,0,7
4571623,2015-05-15,2015-08-19,Chrome,1,5
4571706,2015-05-15,2015-08-17,Chrome,1,1
4571743,2015-05-15,2015-08-11,IE,1,3
4571747,2015-05-15,2015-08-14,Chrome,1,2
4571971,2015-05-15,2015-08-17,Firefox,1,6
4572066,2015-05-15,2015-08-06,Safari,1,3
4572156,2015-05-15,2015-08-19,Chrome,1,6
4572175,2015-05-15,2015-08-04,Firefox,1,4
4572181,2015-05-15,2015-08-12,Chrome,1,6
4572183,2015-05-15,2015-08-31,IE,1,4
4572430,2015-05-15,2015-08-29,IE,0,1
4572454,2015-05-15,2015-08-23,Firefox,0,4
4572465,2015-05-15,2015-08-17,IE,0,6
4572522,2015-05-15,2015-08-30,IE,1,3
4572560,2015-05-15,2015-08-15,Firefox,1,2
4572577,2015-05-15,2015-08-20,Firefox,0,1
4572657,2015-05-15,2015-08-12,Chrome,1,1
4572762,2015-05-15,2015-08-23,IE,0,2
4572772,2015-05-15,2015-08-19,Chrome,1,5
4572823,2015-05-15,2015-08-03,Chrome,0,6
4572926,2015-05-15,2015-08-04,Firefox,1,4
4573023,2015-05-15,2015-08-05,IE,1,7
4573137,2015-05-15,2015-08-24,Chrome,1,6
4573258,2015-05-15,2015-08-26,IE,1,5
4573363,2015-05-15,2015-08-20,Chrome,1,3
4573372,2015-05-15,2015-08-11,Chrome,1,2
4573506,2015-05-15,2015-08-26,Chrome,1,6
4573556,2015-05-15,2015-08-07,Firefox,1,6
4573644,2015-05-15,2015-08-21,Chrome,0,2
4573874,2015-05-15,2015-08-15,Chrome,1,4
4573882,2015-05-15,2015-08-10,Chrome,1,5
4574046,2015-05-15,2015-08-21,Firefox,1,4
4574059,2015-05-15,2015-08-25,Chrome,1,6
4574184,2015-05-15,2015-08-27,Chrome,0,6
4574196,2015-05-15,2015-08-24,Safari,1,5
4574200,2015-05-15,2015-08-15,IE,0,6
4574262,2015-05-15,2015-08-11,Chrome,0,6
4574472,2015-05-15,2015-08-18,IE,0,2
4574623,2015-05-15,2015-08-01,Firefox,0,8
4574714,2015-05-15,2015-08-02,Firefox,1,3
4574866,2015-05-15,2015-08-15,Safari,0,2
4574935,2015-05-15,2015-08-11,Chrome,0,6
4575016,2015-05-15,2015-08-24,Chrome,1,5
4575230,2015-05-15,2015-08-16,Safari,1,6
4575314,2015-05-15,2015-08-19,IE,1,6
4575366,2015-05-15,2015-08-05,Safari,0,8
4575490,2015-05-15,2015-08-01,IE,1,4
4575798,2015-05-15,2015-08-13,IE,0,4
4576196,2015-05-15,2015-08-10,Chrome,1,6
4576289,2015-05-15,2015-08-14,Chrome,0,8
4576444,2015-05-15,2015-08-22,Chrome,0,4
4576475,2015-05-15,2015-08-17,Chrome,0,8
4576524,2015-05-15,2015-08-28,Chrome,0,8
4576653,2015-05-15,2015-08-24,IE,0,7
4576662,2015-05-15,2015-08-26,Safari,1,1
4576677,2015-05-15,2015-08-02,Chrome,0,9
4576719,2015-05-15,2015-08-25,IE,0,8
4576720,2015-05-15,2015-08-14,Firefox,0,11
4576726,2015-05-15,2015-08-08,Safari,0,9
4576746,2015-05-15,2015-08-17,IE,0,7
4576834,2015-05-15,2015-08-17,Chrome,0,12
4576870,2015-05-15,2015-08-16,Firefox,1,7
4577050,2015-05-15,2015-08-27,IE,1,7
4577126,2015-05-15,2015-08-14,Firefox,0,2
4577215,2015-05-15,2015-08-07,Chrome,1,2
4577307,2015-05-15,2015-08-10,Safari,0,1
4577413,2015-05-15,2015-08-03,Chrome,1,7
4577552,2015-05-15,2015-08-13,Safari,1,1
4577734,2015-05-15,2015-08-12,Chrome,0,8
4577739,2015-05-15,2015-08-16,Chrome,0,4
4577869,2015-05-15,2015-08-27,Firefox,1,3
4578068,2015-05-15,2015-08-12,IE,1,7
4578287,2015-05-15,2015-08-30,Chrome,1,5
4578419,2015-05-15,2015-08-19,Firefox,0,7
4578646,2015-05-15,2015-08-07,Firefox,1,1
4578709,2015-05-15,2015-08-31,Safari,1,4
4578730,2015-05-15,2015-08-14,Firefox,1,5
4578772,2015-05-15,2015-08-19,IE,0,3
4578892,2015-05-15,2015-08-03,IE,0,2
4579016,2015-05-15,2015-08-19,Firefox,0,4
4579017,2015-05-15,2015-08-19,Chrome,1,4
4579197,2015-05-15,2015-08-31,Chrome,1,4
4579216,2015-05-15,2015-08-11,Chrome,1,6
4579465,2015-05-15,2015-08-31,IE,1,5
4579597,2015-05-15,2015-08-18,Firefox,1,5
4579722,2015-05-15,2015-08-07,Chrome,1,7
4579797,2015-05-15,2015-08-04,Chrome,1,8
4579820,2015-05-15,2015-08-01,Chrome,1,7
4579996,2015-05-15,2015-08-20,Firefox,0,5
4580015,2015-05-15,2015-08-01,Safari,1,4
4580036,2015-05-15,2015-08-03,Chrome,0,4
4580082,2015-05-15,2015-08-26,Chrome,1,4
4580087,2015-05-15,2015-08-25,IE,1,3
4580094,2015-05-15,2015-08-29,Safari,1,7
4580335,2015-05-15,2015-08-06,Firefox,1,4
4580397,2015-05-15,2015-08-09,Chrome,0,4
4580516,2015-05-15,2015-08-27,Firefox,1,3
4580585,2015-05-15,2015-08-03,Firefox,1,5
4580640,2015-05-15,2015-08-22,Safari,1,6
4580803,2015-05-15,2015-08-31,Chrome,0,7
4581370,2015-05-15,2015-08-27,Firefox,1,7
4581497,2015-05-15,2015-08-09,Chrome,1,2
4581617,2015-05-15,2015-08-27,Firefox,0,3
4581622,2015-05-15,2015-08-06,IE,1,4
4581632,2015-05-15,2015-08-10,Chrome,1,6
4581663,2015-05-15,2015-08-05,Chrome,0,2
4581725,2015-05-15,2015-08-14,Firefox,0,5
4581797,2015-05-15,2015-08-12,IE,0,5
4581870,2015-05-15,2015-08-07,Chrome,0,2
4581890,2015-05-15,2015-08-15,Firefox,1,6
4581969,2015-05-15,2015-08-14,IE,0,3
4582030,2015-05-15,2015-08-21,Chrome,0,5
4582249,2015-05-15,2015-08-08,IE,1,3
4582381,2015-05-15,2015-08-29,Chrome,0,5
4582497,2015-05-15,2015-08-14,Chrome,1,5
4582527,2015-05-15,2015-08-03,Safari,0,4
4582536,2015-05-15,2015-08-30,Chrome,1,9
4582703,2015-05-15,2015-08-06,Firefox,0,5
4582833,2015-05-15,2015-08-02,Chrome,1,6
4583167,2015-05-15,2015-08-17,Chrome,0,3
4583213,2015-05-15,2015-08-27,Chrome,0,3
4583390,2015-05-15,2015-08-18,Chrome,1,6
4583723,2015-05-15,2015-08-31,IE,0,9
4583837,2015-05-15,2015-08-13,Chrome,1,2
4583873,2015-05-15,2015-08-07,IE,1,8
4584397,2015-05-15,2015-08-22,Chrome,0,1
4584437,2015-05-15,2015-08-06,Chrome,1,7
4584660,2015-05-15,2015-08-08,Chrome,1,1
4584823,2015-05-15,2015-08-19,Chrome,0,9
4584844,2015-05-15,2015-08-26,Firefox,0,2
4584979,2015-05-15,2015-08-30,Chrome,1,4
4585042,2015-05-16,2015-08-23,Chrome,0,6
4585094,2015-05-16,2015-08-30,Firefox,0,6
4585177,2015-05-16,2015-08-16,IE,1,2
4585295,2015-05-16,2015-08-06,Chrome,0,3
4585367,2015-05-16,2015-08-03,Chrome,1,5
4585385,2015-05-16,2015-08-13,Chrome,0,6
4585543,2015-05-16,2015-08-25,Chrome,0,5
4585549,2015-05-16,2015-08-05,Chrome,0,4
4585637,2015-05-16,2015-08-23,Chrome,1,2
4585841,2015-05-16,2015-08-25,Chrome,0,5
4585847,2015-05-16,2015-08-05,Chrome,0,3
4586090,2015-05-16,2015-08-13,Chrome,1,3
4586143,2015-05-16,2015-08-13,IE,0,11
4586156,2015-05-16,2015-08-25,IE,1,2
4586250,2015-05-16,2015-08-24,IE,1,3
4586293,2015-05-16,2015-08-17,IE,0,4
4586335,2015-05-16,2015-08-31,IE,0,8
4586409,2015-05-16,2015-08-31,Chrome,1,3
4586505,2015-05-16,2015-08-05,Chrome,0,8
4586605,2015-05-16,2015-08-22,Safari,1,2
4586702,2015-05-16,2015-08-15,Chrome,1,5
4586790,2015-05-16,2015-08-02,Chrome,1,3
4586850,2015-05-16,2015-08-21,IE,0,7
4586955,2015-05-16,2015-08-01,Safari,0,5
4587155,2015-05-16,2015-08-09,IE,0,1
4587259,2015-05-16,2015-08-06,Chrome,0,11
4587458,2015-05-16,2015-08-13,Chrome,0,3
4587486,2015-05-16,2015-08-12,Firefox,1,5
4587563,2015-05-16,2015-08-18,Chrome,1,5
4587698,2015-05-16,2015-08-02,Safari,1,6
4587879,2015-05-16,2015-08-23,Firefox,0,1
4587932,2015-05-16,2015-08-18,Chrome,0,7
4587947,2015-05-16,2015-08-05,Firefox,0,3
4588070,2015-05-16,2015-08-27,Chrome,0,4
4588114,2015-05-16,2015-08-21,Firefox,0,2
4588188,2015-05-16,2015-08-28,Chrome,0,1
4588349,2015-05-16,2015-08-22,IE,1,1
4588552,2015-05-16,2015-08-24,Chrome,1,2
4588562,2015-05-16,2015-08-04,Safari,1,4
4588661,2015-05-16,2015-08-04,Chrome,1,7
4588705,2015-05-16,2015-08-16,Safari,0,5
4588715,2015-05-16,2015-08-30,Chrome,1,3
4588839,2015-05-16,2015-08-12,Firefox,0,4
4588907,2015-05-16,2015-08-31,Chrome,0,4
4588946,2015-05-16,2015-08-14,IE,0,3
4588951,2015-05-16,2015-08-04,Firefox,0,1
4589366,2015-05-16,2015-08-12,Firefox,0,8
4589392,2015-05-16,2015-08-09,Safari,0,4
4589624,2015-05-16,2015-08-18,IE,1,4
4589629,2015-05-16,2015-08-20,IE,0,2
4589665,2015-05-16,2015-08-02,IE,0,6
4589666,2015-05-16,2015-08-20,Chrome,1,1
4589680,2015-05-16,2015-08-31,IE,0,3
4589697,2015-05-16,2015-08-31,Chrome,0,1
4589848,2015-05-16,2015-08-04,Safari,0,1
4589877,2015-05-16,2015-08-11,Chrome,0,5
4589905,2015-05-16,2015-08-06,IE,0,7
4590005,2015-05-16,2015-08-18,Firefox,0,4
4590055,2015-05-16,2015-08-13,Firefox,1,3
4590591,2015-05-16,2015-08-19,Firefox,1,1
4590598,2015-05-16,2015-08-18,IE,1,8
4590617,2015-05-16,2015-08-30,Chrome,0,6
4590703,2015-05-16,2015-08-09,Safari,1,6
4590770,2015-05-16,2015-08-15,Safari,1,6
4590798,2015-05-16,2015-08-27,Chrome,1,3
4590945,2015-05-16,2015-08-04,Chrome,1,7
4590962,2015-05-16,2015-08-29,Safari,1,5
4591008,2015-05-16,2015-08-26,Safari,1,7
4591064,2015-05-16,2015-08-26,IE,1,3
4591081,2015-05-16,2015-08-15,Chrome,1,6
4591109,2015-05-16,2015-08-13,Firefox,0,3
4591132,2015-05-16,2015-08-21,Safari,0,2
4591163,2015-05-16,2015-08-14,Chrome,0,3
4591172,2015-05-16,2015-08-25,Chrome,0,4
4591182,2015-05-16,2015-08-12,Chrome,0,8
4591185,2015-05-16,2015-08-29,Chrome,1,3
4591224,2015-05-16,2015-08-07,Chrome,1,5
4591255,2015-05-16,2015-08-19,Chrome,1,6
4591256,2015-05-16,2015-08-07,Safari,0,5
4591343,2015-05-16,2015-08-27,Safari,1,6
4591349,2015-05-16,2015-08-03,Chrome,1,2
4591432,2015-05-16,2015-08-21,Safari,0,7
4591549,2015-05-16,2015-08-26,Firefox,0,5
4591603,2015-05-16,2015-08-18,Chrome,0,4
4591644,2015-05-16,2015-08-30,Firefox,0,2
4591670,2015-05-16,2015-08-02,Chrome,0,5
4591728,2015-05-16,2015-08-07,IE,0,4
4592124,2015-05-16,2015-08-23,Chrome,0,7
4592128,2015-05-16,2015-08-05,Chrome,0,5
4592205,2015-05-16,2015-08-12,Firefox,0,4
4592460,2015-05-16,2015-08-03,IE,1,7
4592490,2015-05-16,2015-08-01,Chrome,0,6
4592631,2015-05-16,2015-08-15,Chrome,0,6
4592655,2015-05-16,2015-08-02,Firefox,0,6
4592686,2015-05-16,2015-08-04,Chrome,0,1
4592689,2015-05-16,2015-08-13,Chrome,1,5
4592842,2015-05-16,2015-08-10,Firefox,0,6
4592892,2015-05-16,2015-08-21,Chrome,0,4
4592926,2015-05-16,2015-08-01,Firefox,0,1
4592941,2015-05-16,2015-08-08,Chrome,1,4
4593118,2015-05-16,2015-08-15,IE,1,3
4593145,2015-05-16,2015-08-10,IE,0,3
4593264,2015-05-16,2015-08-18,IE,1,4
4593300,2015-05-16,2015-08-03,Firefox,1,5
4593314,2015-05-16,2015-08-15,Firefox,1,4
4593386,2015-05-16,2015-08-23,Chrome,1,1
4593531,2015-05-16,2015-08-21,Chrome,1,5
4593544,2015-05-16,2015-08-05,Chrome,1,5
4593735,2015-05-16,2015-08-28,Chrome,1,3
4593738,2015-05-16,2015-08-17,Safari,1,6
4593803,2015-05-16,2015-08-14,Chrome,1,1
4593904,2015-05-16,2015-08-05,IE,1,5
4593908,2015-05-16,2015-08-31,Chrome,0,7
4593945,2015-05-16,2015-08-22,Chrome,0,6
4594109,2015-05-16,2015-08-17,Chrome,1,6
4594228,2015-05-16,2015-08-12,Chrome,1,1
4594282,2015-05-16,2015-08-24,Firefox,1,6
4594870,2015-05-16,2015-08-26,Firefox,1,8
4594900,2015-05-16,2015-08-14,Firefox,1,5
4594905,2015-05-16,2015-08-04,Firefox,0,5
4594955,2015-05-16,2015-08-22,Firefox,0,3
4595003,2015-05-16,2015-08-10,IE,1,3
4595019,2015-05-16,2015-08-24,IE,0,5
4595228,2015-05-16,2015-08-04,Chrome,0,4
4595817,2015-05-16,2015-08-13,Firefox,0,4
4595917,2015-05-16,2015-08-18,Chrome,0,4
4596024,2015-05-16,2015-08-05,Chrome,0,5
4596056,2015-05-16,2015-08-27,Chrome,0,8
4596140,2015-05-16,2015-08-19,Chrome,0,3
4596320,2015-05-16,2015-08-30,Chrome,0,3
4596431,2015-05-16,2015-08-04,Firefox,1,3
4596720,2015-05-16,2015-08-28,Firefox,0,3
4596725,2015-05-16,2015-08-09,IE,0,7
4596811,2015-05-16,2015-08-04,Chrome,1,3
4596838,2015-05-16,2015-08-24,IE,0,7
4596877,2015-05-16,2015-08-14,Chrome,1,7
4597027,2015-05-16,2015-08-15,Safari,1,5
4597064,2015-05-16,2015-08-21,Chrome,1,6
4597244,2015-05-16,2015-08-26,Chrome,1,4
4597293,2015-05-16,2015-08-04,IE,1,5
4597295,2015-05-16,2015-08-05,Firefox,1,2
4597418,2015-05-16,2015-08-26,IE,1,2
4597615,2015-05-16,2015-08-13,Firefox,1,2
4597630,2015-05-16,2015-08-21,Safari,0,5
4597820,2015-05-16,2015-08-22,Firefox,1,6
4597940,2015-05-16,2015-08-02,Chrome,1,2
4597950,2015-05-16,2015-08-12,Chrome,1,8
4597986,2015-05-16,2015-08-25,Firefox,1,6
4598088,2015-05-16,2015-08-25,Chrome,1,6
4598137,2015-05-16,2015-08-26,Firefox,1,3
4598157,2015-05-16,2015-08-22,Chrome,1,7
4598259,2015-05-16,2015-08-29,IE,0,7
4598301,2015-05-16,2015-08-16,Firefox,1,4
4598313,2015-05-16,2015-08-12,Chrome,1,2
4598356,2015-05-16,2015-08-23,Chrome,1,3
4598411,2015-05-16,2015-08-10,Chrome,1,4
4598430,2015-05-16,2015-08-11,Firefox,0,4
4598839,2015-05-16,2015-08-12,Firefox,1,3
4598940,2015-05-16,2015-08-06,Chrome,0,10
4599174,2015-05-16,2015-08-12,IE,0,5
4599254,2015-05-16,2015-08-28,IE,1,4
4599343,2015-05-16,2015-08-09,Chrome,1,12
4599526,2015-05-16,2015-08-20,Firefox,0,1
4599547,2015-05-16,2015-08-27,Chrome,0,2
4599565,2015-05-16,2015-08-14,Chrome,0,4
4599580,2015-05-16,2015-08-14,Chrome,0,2
4599660,2015-05-16,2015-08-28,IE,1,7
4599672,2015-05-16,2015-08-07,Chrome,1,3
4599690,2015-05-16,2015-08-06,Chrome,0,5
4600092,2015-05-16,2015-08-13,Firefox,1,1
4600154,2015-05-16,2015-08-05,Safari,0,4
4600210,2015-05-16,2015-08-27,Chrome,0,5
4600262,2015-05-16,2015-08-20,Firefox,1,9
4600294,2015-05-16,2015-08-15,Chrome,0,4
4600317,2015-05-16,2015-08-13,Chrome,0,6
4600334,2015-05-16,2015-08-11,Chrome,1,5
4600339,2015-05-16,2015-08-30,Chrome,1,9
4600366,2015-05-16,2015-08-06,Chrome,0,3
4600507,2015-05-16,2015-08-30,Firefox,0,4
4600514,2015-05-16,2015-08-10,Firefox,0,1
4600531,2015-05-16,2015-08-17,Firefox,1,3
4600562,2015-05-16,2015-08-29,IE,0,6
4600572,2015-05-16,2015-08-30,IE,0,3
4600578,2015-05-16,2015-08-29,Firefox,1,5
4600816,2015-05-16,2015-08-03,Chrome,0,4
4600884,2015-05-16,2015-08-24,IE,1,5
4600905,2015-05-16,2015-08-24,Firefox,1,8
4600956,2015-05-16,2015-08-05,Firefox,1,4
4600972,2015-05-16,2015-08-28,IE,1,5
4601345,2015-05-16,2015-08-07,Safari,0,5
4601414,2015-05-16,2015-08-15,IE,0,6
4601462,2015-05-16,2015-08-19,IE,0,1
4601513,2015-05-16,2015-08-06,Safari,0,1
4601653,2015-05-16,2015-08-14,Chrome,1,4
4601750,2015-05-16,2015-08-31,IE,0,6
4601853,2015-05-16,2015-08-02,Chrome,1,5
4601960,2015-05-16,2015-08-09,Chrome,0,7
4602036,2015-05-16,2015-08-22,IE,1,2
4602178,2015-05-16,2015-08-15,Chrome,1,5
4602180,2015-05-16,2015-08-13,IE,1,8
4602262,2015-05-16,2015-08-11,Chrome,1,7
4602570,2015-05-16,2015-08-22,Chrome,1,4
4602613,2015-05-16,2015-08-31,Chrome,0,7
4602618,2015-05-16,2015-08-10,Firefox,0,1
4602706,2015-05-16,2015-08-20,Safari,1,4
4602740,2015-05-16,2015-08-12,Chrome,0,4
4602810,2015-05-16,2015-08-11,Chrome,1,4
4602814,2015-05-16,2015-08-04,IE,0,4
4602846,2015-05-16,2015-08-10,Firefox,0,1
4602934,2015-05-16,2015-08-13,Firefox,0,2
4602972,2015-05-16,2015-08-05,Firefox,0,10
4603014,2015-05-16,2015-08-03,IE,1,5
4603142,2015-05-16,2015-08-02,Chrome,0,1
4603306,2015-05-16,2015-08-07,Chrome,0,8
4603313,2015-05-16,2015-08-20,Chrome,0,2
4603415,2015-05-16,2015-08-19,Chrome,1,5
4603585,2015-05-16,2015-08-21,Firefox,1,9
4603651,2015-05-16,2015-08-26,IE,0,7
4603736,2015-05-16,2015-08-30,Chrome,0,8
4603746,2015-05-16,2015-08-31,Safari,1,5
4603827,2015-05-16,2015-08-19,IE,1,4
4603846,2015-05-16,2015-08-13,Chrome,1,5
4604203,2015-05-16,2015-08-31,Safari,1,8
4604214,2015-05-16,2015-08-13,Chrome,1,5
4604256,2015-05-16,2015-08-05,Safari,0,2
4604257,2015-05-16,2015-08-13,IE,1,6
4604283,2015-05-16,2015-08-21,IE,1,7
4604287,2015-05-16,2015-08-05,Safari,1,3
4604338,2015-05-16,2015-08-20,Safari,1,4
4604562,2015-05-16,2015-08-17,Chrome,0,2
4604643,2015-05-16,2015-08-05,Chrome,0,2
4604685,2015-05-16,2015-08-23,IE,0,5
4604725,2015-05-16,2015-08-01,Chrome,1,1
4604927,2015-05-16,2015-08-06,Chrome,0,5
4604959,2015-05-16,2015-08-21,Chrome,0,6
4605111,2015-05-16,2015-08-25,Firefox,1,3
4605187,2015-05-16,2015-08-31,Chrome,0,5
4605313,2015-05-16,2015-08-09,Safari,1,6
4605496,2015-05-16,2015-08-28,Chrome,1,5
4605569,2015-05-16,2015-08-05,Safari,1,6
4605862,2015-05-16,2015-08-04,Firefox,0,4
4605984,2015-05-16,2015-08-28,Chrome,1,5
4606022,2015-05-16,2015-08-16,Chrome,0,8
4606034,2015-05-16,2015-08-15,Chrome,1,7
4606287,2015-05-16,2015-08-17,Firefox,1,3
4606309,2015-05-16,2015-08-28,Chrome,1,7
4606346,2015-05-16,2015-08-28,IE,1,4
4606373,2015-05-16,2015-08-26,Chrome,1,7
4606380,2015-05-16,2015-08-01,Chrome,1,6
4606404,2015-05-16,2015-08-25,IE,0,10
4606418,2015-05-16,2015-08-30,Safari,1,6
4606476,2015-05-16,2015-08-10,Chrome,0,5
4606575,2015-05-16,2015-08-23,Chrome,0,1
4606637,2015-05-16,2015-08-07,Firefox,1,7
4606648,2015-05-16,2015-08-05,Chrome,1,5
4606679,2015-05-16,2015-08-06,IE,0,3
4606686,2015-05-16,2015-08-06,Chrome,1,1
4606830,2015-05-16,2015-08-03,Chrome,1,2
4607028,2015-05-16,2015-08-07,Chrome,1,5
4607135,2015-05-16,2015-08-20,Chrome,1,7
4607257,2015-05-16,2015-08-04,Chrome,0,9
4607440,2015-05-16,2015-08-08,Chrome,0,4
4607441,2015-05-17,2015-08-16,Chrome,1,2
4607473,2015-05-17,2015-08-31,Chrome,0,6
4607482,2015-05-17,2015-08-18,Firefox,0,7
4607596,2015-05-17,2015-08-10,Chrome,0,7
4607637,2015-05-17,2015-08-17,Firefox,0,5
4607750,2015-05-17,2015-08-12,IE,0,5
4607772,2015-05-17,2015-08-03,Chrome,1,1
4608030,2015-05-17,2015-08-01,Firefox,0,2
4608211,2015-05-17,2015-08-17,IE,1,6
4608686,2015-05-17,2015-08-11,Firefox,0,4
4608745,2015-05-17,2015-08-23,IE,1,4
4608761,2015-05-17,2015-08-05,Chrome,1,5
4608838,2015-05-17,2015-08-05,Chrome,0,2
4608872,2015-05-17,2015-08-17,Chrome,1,2
4608880,2015-05-17,2015-08-02,Chrome,1,4
4609217,2015-05-17,2015-08-17,Safari,0,5
4609370,2015-05-17,2015-08-26,Chrome,0,9
4609716,2015-05-17,2015-08-17,Chrome,0,3
4609745,2015-05-17,2015-08-03,Chrome,1,6
4609800,2015-05-17,2015-08-26,Safari,1,5
4609834,2015-05-17,2015-08-17,IE,0,10
4610002,2015-05-17,2015-08-13,Firefox,1,7
4610180,2015-05-17,2015-08-08,Firefox,0,6
4610249,2015-05-17,2015-08-03,IE,0,1
4610350,2015-05-17,2015-08-12,Chrome,0,8
4610807,2015-05-17,2015-08-16,Firefox,1,6
4610845,2015-05-17,2015-08-20,Chrome,1,6
4611110,2015-05-17,2015-08-06,Safari,1,4
4611255,2015-05-17,2015-08-04,IE,0,4
4611284,2015-05-17,2015-08-26,Chrome,1,8
4611406,2015-05-17,2015-08-19,Firefox,1,4
4611480,2015-05-17,2015-08-03,Chrome,1,1
4611572,2015-05-17,2015-08-14,Chrome,0,5
4611601,2015-05-17,2015-08-27,Firefox,0,5
4611653,2015-05-17,2015-08-17,Chrome,1,1
4611709,2015-05-17,2015-08-21,Chrome,1,5
4611727,2015-05-17,2015-08-02,Chrome,0,1
4611824,2015-05-17,2015-08-10,Chrome,0,6
4611856,2015-05-17,2015-08-17,Chrome,1,1
4611957,2015-05-17,2015-08-12,Chrome,0,6
4612022,2015-05-17,2015-08-04,Chrome,0,3
4612229,2015-05-17,2015-08-04,Firefox,1,1
4612258,2015-05-17,2015-08-09,Firefox,0,3
4612280,2015-05-17,2015-08-22,Firefox,0,1
4612289,2015-05-17,2015-08-30,Chrome,1,9
4612350,2015-05-17,2015-08-09,Chrome,0,3
4612576,2015-05-17,2015-08-05,Chrome,0,8
4612588,2015-05-17,2015-08-21,Firefox,0,4
4612604,2015-05-17,2015-08-09,Chrome,1,3
4612675,2015-05-17,2015-08-22,Chrome,0,4
4612853,2015-05-17,2015-08-03,Firefox,1,2
4612947,2015-05-17,2015-08-12,Chrome,1,3
4613045,2015-05-17,2015-08-21,IE,0,2
4613137,2015-05-17,2015-08-01,Safari,0,1
4613512,2015-05-17,2015-08-31,Firefox,0,3
4613726,2015-05-17,2015-08-21,Chrome,1,4
4613794,2015-05-17,2015-08-21,Firefox,1,7
4613829,2015-05-17,2015-08-22,IE,1,4
4613863,2015-05-17,2015-08-07,Safari,0,4
4613899,2015-05-17,2015-08-31,IE,1,6
4614027,2015-05-17,2015-08-27,Chrome,0,1
4614047,2015-05-17,2015-08-20,IE,1,6
4614138,2015-05-17,2015-08-20,IE,1,3
4614150,2015-05-17,2015-08-19,Chrome,1,6
4614246,2015-05-17,2015-08-30,Firefox,1,5
4614394,2015-05-17,2015-08-15,Chrome,0,1
4614405,2015-05-17,2015-08-12,IE,1,7
4614595,2015-05-17,2015-08-29,Safari,0,1
4614716,2015-05-17,2015-08-09,Chrome,1,8
4614741,2015-05-17,2015-08-05,Firefox,0,1
4615073,2015-05-17,2015-08-05,Chrome,0,6
4615075,2015-05-17,2015-08-07,Firefox,1,4
4615122,2015-05-17,2015-08-14,Chrome,1,2
4615129,2015-05-17,2015-08-05,Chrome,1,5
4615240,2015-05-17,2015-08-21,Chrome,1,5
4615296,2015-05-17,2015-08-10,Chrome,0,4
4615301,2015-05-17,2015-08-02,Chrome,0,1
4615349,2015-05-17,2015-08-18,IE,1,7
4615355,2015-05-17,2015-08-06,IE,0,4
